'Elapsed time','FHR','UC'
4191.750,151.250,0.000
4192.000,151.250,0.000
4192.250,151.250,0.000
4192.500,151.250,0.000
4192.750,151.250,0.000
4193.000,0.000,0.000
4193.250,0.000,0.000
4193.500,0.000,0.000
4193.750,0.000,0.000
4194.000,0.000,0.000
4194.250,0.000,0.000
4194.500,0.000,0.000
4194.750,0.000,0.000
4195.000,0.000,0.000
4195.250,0.000,0.000
4195.500,0.000,0.000
4195.750,0.000,0.000
4196.000,0.000,0.000
4196.250,0.000,0.000
4196.500,0.000,0.000
4196.750,0.000,0.000
4197.000,0.000,0.000
4197.250,0.000,0.000
4197.500,0.000,0.000
4197.750,0.000,0.000
4198.000,0.000,0.000
4198.250,0.000,0.000
4198.500,0.000,0.000
4198.750,0.000,0.000
4199.000,0.000,0.000
4199.250,0.000,0.000
4199.500,0.000,0.000
4199.750,0.000,0.000
4200.000,0.000,0.000
4200.250,0.000,0.000
4200.500,0.000,0.000
4200.750,0.000,0.000
4201.000,0.000,0.000
4201.250,0.000,0.000
4201.500,0.000,0.000
4201.750,0.000,0.000
4202.000,0.000,0.000
4202.250,0.000,0.000
4202.500,0.000,0.000
4202.750,0.000,0.000
4203.000,0.000,0.000
4203.250,0.000,0.000
4203.500,0.000,0.000
4203.750,0.000,0.000
4204.000,0.000,0.000
4204.250,0.000,0.000
4204.500,0.000,0.000
4204.750,0.000,0.000
4205.000,0.000,0.000
4205.250,0.000,0.000
4205.500,0.000,0.000
4205.750,0.000,0.000
4206.000,0.000,0.000
4206.250,0.000,0.000
4206.500,0.000,0.000
4206.750,0.000,0.000
4207.000,0.000,0.000
4207.250,0.000,0.000
4207.500,0.000,0.000
4207.750,0.000,0.000
4208.000,0.000,0.000
4208.250,0.000,0.000
4208.500,0.000,0.000
4208.750,0.000,0.000
4209.000,0.000,0.000
4209.250,0.000,0.000
4209.500,0.000,0.000
4209.750,0.000,0.000
4210.000,0.000,0.000
4210.250,0.000,0.000
4210.500,0.000,0.000
4210.750,0.000,0.000
4211.000,0.000,0.000
4211.250,0.000,0.000
4211.500,0.000,0.000
4211.750,0.000,0.000
4212.000,0.000,0.000
4212.250,0.000,0.000
4212.500,0.000,0.000
4212.750,0.000,0.000
4213.000,0.000,0.000
4213.250,0.000,0.000
4213.500,0.000,0.000
4213.750,0.000,0.000
4214.000,0.000,0.000
4214.250,0.000,0.000
4214.500,0.000,0.000
4214.750,0.000,0.000
4215.000,0.000,0.000
4215.250,0.000,0.000
4215.500,0.000,0.000
4215.750,0.000,0.000
4216.000,0.000,0.000
4216.250,0.000,0.000
4216.500,0.000,0.000
4216.750,0.000,0.000
4217.000,0.000,0.000
4217.250,0.000,0.000
4217.500,0.000,0.000
4217.750,0.000,0.000
4218.000,0.000,0.000
4218.250,0.000,0.000
4218.500,0.000,0.000
4218.750,0.000,0.000
4219.000,0.000,0.000
4219.250,0.000,0.000
4219.500,0.000,0.000
4219.750,0.000,0.000
4220.000,0.000,0.000
4220.250,0.000,0.000
4220.500,0.000,0.000
4220.750,0.000,0.000
4221.000,0.000,0.000
4221.250,0.000,0.000
4221.500,0.000,0.000
4221.750,0.000,0.000
4222.000,0.000,0.000
4222.250,0.000,0.000
4222.500,0.000,0.000
4222.750,0.000,0.000
4223.000,0.000,0.000
4223.250,0.000,0.000
4223.500,0.000,0.000
4223.750,0.000,0.000
4224.000,0.000,0.000
4224.250,0.000,0.000
4224.500,0.000,0.000
4224.750,0.000,0.000
4225.000,0.000,0.000
4225.250,0.000,0.000
4225.500,0.000,0.000
4225.750,0.000,0.000
4226.000,0.000,0.000
4226.250,0.000,0.000
4226.500,0.000,0.000
4226.750,0.000,0.000
4227.000,0.000,0.000
4227.250,0.000,0.000
4227.500,0.000,0.000
4227.750,0.000,0.000
4228.000,0.000,0.000
4228.250,0.000,0.000
4228.500,0.000,0.000
4228.750,0.000,0.000
4229.000,0.000,0.000
4229.250,0.000,0.000
4229.500,0.000,0.000
4229.750,126.000,0.000
4230.000,126.000,0.000
4230.250,126.000,0.000
4230.500,125.000,0.000
4230.750,125.000,0.000
4231.000,125.000,0.000
4231.250,124.500,0.000
4231.500,124.500,0.000
4231.750,124.500,0.000
4232.000,124.500,0.000
4232.250,124.500,0.000
4232.500,124.500,0.000
4232.750,124.500,0.000
4233.000,124.500,0.000
4233.250,124.500,0.000
4233.500,124.500,0.000
4233.750,124.500,0.000
4234.000,124.250,0.000
4234.250,124.250,0.000
4234.500,124.500,0.000
4234.750,124.500,0.000
4235.000,124.500,0.000
4235.250,124.500,0.000
4235.500,0.000,0.000
4235.750,0.000,0.000
4236.000,0.000,0.000
4236.250,0.000,0.000
4236.500,0.000,0.000
4236.750,0.000,0.000
4237.000,0.000,0.000
4237.250,0.000,0.000
4237.500,0.000,0.000
4237.750,0.000,0.000
4238.000,0.000,0.000
4238.250,0.000,0.000
4238.500,0.000,0.000
4238.750,0.000,0.000
4239.000,0.000,0.000
4239.250,0.000,0.000
4239.500,0.000,0.000
4239.750,0.000,0.000
4240.000,0.000,0.000
4240.250,0.000,0.000
4240.500,0.000,0.000
4240.750,0.000,0.000
4241.000,0.000,0.000
4241.250,0.000,0.000
4241.500,0.000,0.000
4241.750,0.000,0.000
4242.000,0.000,0.000
4242.250,156.500,0.000
4242.500,156.500,0.000
4242.750,156.750,0.000
4243.000,154.000,0.000
4243.250,154.000,0.000
4243.500,153.000,0.000
4243.750,153.000,0.000
4244.000,153.000,0.000
4244.250,154.750,0.000
4244.500,154.750,0.000
4244.750,153.750,0.000
4245.000,153.500,0.000
4245.250,153.500,0.000
4245.500,154.000,0.000
4245.750,154.000,0.000
4246.000,154.000,0.000
4246.250,154.250,0.000
4246.500,157.250,0.000
4246.750,157.250,0.000
4247.000,156.500,0.000
4247.250,158.250,0.000
4247.500,158.250,0.000
4247.750,160.500,0.000
4248.000,160.500,0.000
4248.250,160.500,0.000
4248.500,162.000,0.000
4248.750,162.000,0.000
4249.000,162.000,0.000
4249.250,163.500,0.000
4249.500,163.500,0.000
4249.750,163.750,0.000
4250.000,163.750,0.000
4250.250,163.500,0.000
4250.500,163.500,0.000
4250.750,162.500,0.000
4251.000,163.500,0.000
4251.250,163.750,0.000
4251.500,163.750,0.000
4251.750,162.250,0.000
4252.000,162.250,0.000
4252.250,162.250,0.000
4252.500,161.250,0.000
4252.750,160.500,0.000
4253.000,160.500,0.000
4253.250,161.000,0.000
4253.500,159.500,0.000
4253.750,159.500,0.000
4254.000,159.500,0.000
4254.250,158.250,0.000
4254.500,158.250,0.000
4254.750,157.500,0.000
4255.000,157.000,0.000
4255.250,157.000,0.000
4255.500,155.500,0.000
4255.750,155.500,0.000
4256.000,151.750,0.000
4256.250,151.250,0.000
4256.500,151.250,0.000
4256.750,150.500,0.000
4257.000,149.250,0.000
4257.250,149.250,0.000
4257.500,148.500,0.000
4257.750,148.500,0.000
4258.000,148.750,0.000
4258.250,151.500,0.000
4258.500,151.500,0.000
4258.750,152.000,0.000
4259.000,155.000,0.000
4259.250,155.000,0.000
4259.500,156.750,0.000
4259.750,158.250,0.000
4260.000,158.250,0.000
4260.250,158.750,0.000
4260.500,159.500,0.000
4260.750,159.500,0.000
4261.000,159.000,0.000
4261.250,160.000,0.000
4261.500,160.000,0.000
4261.750,160.500,0.000
4262.000,161.000,0.000
4262.250,161.000,0.000
4262.500,160.000,0.000
4262.750,161.750,0.000
4263.000,161.750,0.000
4263.250,161.250,0.000
4263.500,160.750,0.000
4263.750,160.750,0.000
4264.000,160.250,0.000
4264.250,158.000,0.000
4264.500,158.000,0.000
4264.750,156.750,0.000
4265.000,156.250,0.000
4265.250,156.250,0.000
4265.500,156.000,0.000
4265.750,155.750,0.000
4266.000,155.750,0.000
4266.250,155.250,0.000
4266.500,155.250,0.000
4266.750,154.000,0.000
4267.000,152.000,0.000
4267.250,152.000,0.000
4267.500,151.500,0.000
4267.750,150.500,0.000
4268.000,150.500,0.000
4268.250,149.500,0.000
4268.500,149.500,0.000
4268.750,151.000,0.000
4269.000,151.750,0.000
4269.250,151.750,0.000
4269.500,152.750,0.000
4269.750,153.000,0.000
4270.000,153.000,0.000
4270.250,152.250,0.000
4270.500,152.500,0.000
4270.750,152.500,0.000
4271.000,151.750,0.000
4271.250,151.750,0.000
4271.500,151.000,0.000
4271.750,151.000,0.000
4272.000,151.000,0.000
4272.250,150.000,0.000
4272.500,151.000,0.000
4272.750,151.000,0.000
4273.000,151.000,0.000
4273.250,151.000,0.000
4273.500,150.500,0.000
4273.750,149.750,0.000
4274.000,149.750,0.000
4274.250,150.000,0.000
4274.500,150.250,0.000
4274.750,150.250,0.000
4275.000,151.000,0.000
4275.250,151.750,0.000
4275.500,151.750,0.000
4275.750,152.500,0.000
4276.000,152.500,0.000
4276.250,153.250,0.000
4276.500,153.250,0.000
4276.750,153.250,0.000
4277.000,154.000,0.000
4277.250,154.250,0.000
4277.500,154.250,0.000
4277.750,155.250,0.000
4278.000,155.000,0.000
4278.250,155.000,0.000
4278.500,155.250,0.000
4278.750,154.750,0.000
4279.000,154.750,0.000
4279.250,155.250,0.000
4279.500,155.250,0.000
4279.750,155.250,0.000
4280.000,155.250,0.000
4280.250,155.250,0.000
4280.500,155.000,0.000
4280.750,155.500,0.000
4281.000,155.500,0.000
4281.250,156.000,0.000
4281.500,155.750,0.000
4281.750,155.750,0.000
4282.000,155.750,0.000
4282.250,155.250,0.000
4282.500,155.250,0.000
4282.750,154.500,0.000
4283.000,154.500,0.000
4283.250,154.500,0.000
4283.500,156.250,0.000
4283.750,155.250,0.000
4284.000,155.250,0.000
4284.250,154.500,0.000
4284.500,154.500,0.000
4284.750,154.500,0.000
4285.000,154.500,0.000
4285.250,154.500,0.000
4285.500,154.500,0.000
4285.750,154.500,0.000
4286.000,154.500,0.000
4286.250,154.500,0.000
4286.500,154.500,0.000
4286.750,154.500,0.000
4287.000,154.500,0.000
4287.250,154.500,0.000
4287.500,154.500,0.000
4287.750,154.500,0.000
4288.000,0.000,0.000
4288.250,0.000,0.000
4288.500,0.000,0.000
4288.750,0.000,0.000
4289.000,0.000,0.000
4289.250,0.000,0.000
4289.500,0.000,0.000
4289.750,0.000,0.000
4290.000,0.000,0.000
4290.250,0.000,0.000
4290.500,0.000,0.000
4290.750,0.000,0.000
4291.000,0.000,0.000
4291.250,0.000,0.000
4291.500,0.000,0.000
4291.750,0.000,0.000
4292.000,0.000,0.000
4292.250,0.000,0.000
4292.500,0.000,0.000
4292.750,0.000,0.000
4293.000,0.000,0.000
4293.250,0.000,0.000
4293.500,0.000,0.000
4293.750,0.000,0.000
4294.000,0.000,0.000
4294.250,0.000,0.000
4294.500,0.000,0.000
4294.750,0.000,0.000
4295.000,0.000,0.000
4295.250,0.000,0.000
4295.500,0.000,0.000
4295.750,0.000,0.000
4296.000,0.000,0.000
4296.250,0.000,0.000
4296.500,0.000,0.000
4296.750,0.000,0.000
4297.000,0.000,0.000
4297.250,0.000,0.000
4297.500,0.000,0.000
4297.750,0.000,0.000
4298.000,0.000,0.000
4298.250,0.000,0.000
4298.500,0.000,0.000
4298.750,0.000,0.000
4299.000,0.000,0.000
4299.250,0.000,0.000
4299.500,0.000,0.000
4299.750,0.000,0.000
4300.000,0.000,0.000
4300.250,0.000,0.000
4300.500,0.000,0.000
4300.750,0.000,0.000
4301.000,0.000,0.000
4301.250,0.000,0.000
4301.500,0.000,0.000
4301.750,0.000,0.000
4302.000,0.000,0.000
4302.250,0.000,0.000
4302.500,0.000,0.000
4302.750,0.000,0.000
4303.000,0.000,0.000
4303.250,0.000,0.000
4303.500,0.000,0.000
4303.750,0.000,0.000
4304.000,0.000,0.000
4304.250,0.000,0.000
4304.500,0.000,0.000
4304.750,0.000,0.000
4305.000,0.000,0.000
4305.250,0.000,0.000
4305.500,0.000,0.000
4305.750,0.000,0.000
4306.000,0.000,0.000
4306.250,0.000,0.000
4306.500,0.000,0.000
4306.750,0.000,0.000
4307.000,0.000,0.000
4307.250,0.000,0.000
4307.500,0.000,0.000
4307.750,0.000,0.000
4308.000,0.000,0.000
4308.250,0.000,0.000
4308.500,0.000,0.000
4308.750,0.000,0.000
4309.000,0.000,0.000
4309.250,0.000,0.000
4309.500,0.000,0.000
4309.750,0.000,0.000
4310.000,0.000,0.000
4310.250,0.000,0.000
4310.500,0.000,0.000
4310.750,0.000,0.000
4311.000,0.000,0.000
4311.250,0.000,0.000
4311.500,0.000,0.000
4311.750,0.000,0.000
4312.000,0.000,0.000
4312.250,0.000,0.000
4312.500,0.000,0.000
4312.750,0.000,0.000
4313.000,0.000,0.000
4313.250,0.000,0.000
4313.500,0.000,0.000
4313.750,0.000,0.000
4314.000,0.000,0.000
4314.250,0.000,0.000
4314.500,0.000,0.000
4314.750,0.000,0.000
4315.000,0.000,0.000
4315.250,0.000,0.000
4315.500,0.000,0.000
4315.750,0.000,0.000
4316.000,0.000,0.000
4316.250,0.000,0.000
4316.500,0.000,0.000
4316.750,0.000,0.000
4317.000,0.000,0.000
4317.250,0.000,0.000
4317.500,0.000,0.000
4317.750,0.000,0.000
4318.000,0.000,0.000
4318.250,0.000,0.000
4318.500,0.000,0.000
4318.750,0.000,0.000
4319.000,0.000,0.000
4319.250,0.000,0.000
4319.500,0.000,0.000
4319.750,0.000,0.000
4320.000,0.000,0.000
4320.250,0.000,0.000
4320.500,0.000,0.000
4320.750,0.000,0.000
4321.000,0.000,0.000
4321.250,0.000,0.000
4321.500,0.000,0.000
4321.750,0.000,0.000
4322.000,0.000,0.000
4322.250,0.000,0.000
4322.500,0.000,0.000
4322.750,0.000,0.000
4323.000,0.000,0.000
4323.250,0.000,0.000
4323.500,0.000,0.000
4323.750,0.000,0.000
4324.000,0.000,0.000
4324.250,0.000,0.000
4324.500,0.000,0.000
4324.750,0.000,0.000
4325.000,0.000,0.000
4325.250,0.000,0.000
4325.500,0.000,0.000
4325.750,0.000,0.000
4326.000,0.000,0.000
4326.250,0.000,0.000
4326.500,0.000,0.000
4326.750,0.000,0.000
4327.000,0.000,0.000
4327.250,0.000,0.000
4327.500,0.000,0.000
4327.750,0.000,0.000
4328.000,0.000,0.000
4328.250,0.000,0.000
4328.500,0.000,0.000
4328.750,0.000,0.000
4329.000,0.000,0.000
4329.250,0.000,0.000
4329.500,0.000,0.000
4329.750,0.000,0.000
4330.000,0.000,0.000
4330.250,0.000,0.000
4330.500,0.000,0.000
4330.750,0.000,0.000
4331.000,0.000,0.000
4331.250,0.000,0.000
4331.500,0.000,0.000
4331.750,0.000,0.000
4332.000,0.000,0.000
4332.250,0.000,0.000
4332.500,0.000,0.000
4332.750,0.000,0.000
4333.000,0.000,0.000
4333.250,0.000,0.000
4333.500,0.000,0.000
4333.750,0.000,0.000
4334.000,0.000,0.000
4334.250,0.000,0.000
4334.500,0.000,0.000
4334.750,0.000,0.000
4335.000,0.000,0.000
4335.250,0.000,0.000
4335.500,0.000,0.000
4335.750,0.000,0.000
4336.000,0.000,0.000
4336.250,0.000,0.000
4336.500,0.000,0.000
4336.750,0.000,0.000
4337.000,0.000,0.000
4337.250,0.000,0.000
4337.500,0.000,0.000
4337.750,0.000,0.000
4338.000,0.000,0.000
4338.250,0.000,0.000
4338.500,0.000,0.000
4338.750,0.000,0.000
4339.000,0.000,0.000
4339.250,0.000,0.000
4339.500,0.000,0.000
4339.750,0.000,0.000
4340.000,0.000,0.000
4340.250,0.000,0.000
4340.500,0.000,0.000
4340.750,0.000,0.000
4341.000,0.000,0.000
4341.250,0.000,0.000
4341.500,0.000,0.000
4341.750,0.000,0.000
4342.000,0.000,0.000
4342.250,0.000,0.000
4342.500,0.000,0.000
4342.750,0.000,0.000
4343.000,0.000,0.000
4343.250,0.000,0.000
4343.500,0.000,0.000
4343.750,0.000,0.000
4344.000,0.000,0.000
4344.250,0.000,0.000
4344.500,0.000,0.000
4344.750,0.000,0.000
4345.000,0.000,0.000
4345.250,0.000,0.000
4345.500,0.000,0.000
4345.750,104.250,0.000
4346.000,104.250,0.000
4346.250,106.250,0.000
4346.500,106.250,0.000
4346.750,106.500,0.000
4347.000,106.500,0.000
4347.250,106.250,0.000
4347.500,106.250,0.000
4347.750,106.250,0.000
4348.000,106.250,0.000
4348.250,106.250,0.000
4348.500,106.250,0.000
4348.750,106.250,0.000
4349.000,106.250,0.000
4349.250,0.000,0.000
4349.500,0.000,0.000
4349.750,0.000,0.000
4350.000,0.000,0.000
4350.250,0.000,0.000
4350.500,0.000,0.000
4350.750,0.000,0.000
4351.000,0.000,0.000
4351.250,0.000,0.000
4351.500,0.000,0.000
4351.750,0.000,0.000
4352.000,0.000,0.000
4352.250,0.000,0.000
4352.500,0.000,0.000
4352.750,0.000,0.000
4353.000,0.000,0.000
4353.250,0.000,0.000
4353.500,0.000,0.000
4353.750,0.000,0.000
4354.000,0.000,0.000
4354.250,0.000,0.000
4354.500,0.000,0.000
4354.750,0.000,0.000
4355.000,0.000,0.000
4355.250,0.000,0.000
4355.500,0.000,0.000
4355.750,0.000,0.000
4356.000,0.000,0.000
4356.250,0.000,0.000
4356.500,0.000,0.000
4356.750,0.000,0.000
4357.000,0.000,0.000
4357.250,0.000,0.000
4357.500,0.000,0.000
4357.750,0.000,0.000
4358.000,0.000,0.000
4358.250,0.000,0.000
4358.500,95.000,0.000
4358.750,95.000,0.000
4359.000,95.000,0.000
4359.250,95.750,0.000
4359.500,95.750,0.000
4359.750,95.750,0.000
4360.000,95.750,0.000
4360.250,95.750,0.000
4360.500,96.250,0.000
4360.750,96.250,0.000
4361.000,96.250,0.000
4361.250,98.000,0.000
4361.500,98.000,0.000
4361.750,98.750,0.000
4362.000,98.750,0.000
4362.250,98.750,0.000
4362.500,98.750,0.000
4362.750,97.750,0.000
4363.000,97.750,0.000
4363.250,98.750,0.000
4363.500,98.750,0.000
4363.750,99.750,0.000
4364.000,99.750,0.000
4364.250,99.750,0.000
4364.500,102.000,0.000
4364.750,102.000,0.000
4365.000,102.000,0.000
4365.250,103.000,0.000
4365.500,103.000,0.000
4365.750,103.000,0.000
4366.000,103.000,0.000
4366.250,103.750,0.000
4366.500,103.750,0.000
4366.750,103.750,0.000
4367.000,103.000,0.000
4367.250,103.000,0.000
4367.500,102.500,0.000
4367.750,102.500,0.000
4368.000,102.500,0.000
4368.250,102.000,0.000
4368.500,102.000,0.000
4368.750,100.500,0.000
4369.000,100.500,0.000
4369.250,100.500,0.000
4369.500,100.500,0.000
4369.750,100.500,0.000
4370.000,100.500,0.000
4370.250,100.500,0.000
4370.500,100.500,0.000
4370.750,100.250,0.000
4371.000,100.250,0.000
4371.250,100.500,0.000
4371.500,100.500,0.000
4371.750,97.250,0.000
4372.000,97.250,0.000
4372.250,94.750,0.000
4372.500,94.750,0.000
4372.750,91.500,0.000
4373.000,91.500,0.000
4373.250,91.500,0.000
4373.500,88.750,0.000
4373.750,88.750,0.000
4374.000,88.500,0.000
4374.250,88.500,0.000
4374.500,88.500,0.000
4374.750,87.250,0.000
4375.000,87.250,0.000
4375.250,87.250,0.000
4375.500,87.250,0.000
4375.750,87.250,0.000
4376.000,87.250,0.000
4376.250,87.250,0.000
4376.500,87.250,0.000
4376.750,87.250,0.000
4377.000,87.250,0.000
4377.250,87.250,0.000
4377.500,87.250,0.000
4377.750,87.250,0.000
4378.000,0.000,0.000
4378.250,0.000,0.000
4378.500,0.000,0.000
4378.750,0.000,0.000
4379.000,0.000,0.000
4379.250,0.000,0.000
4379.500,0.000,0.000
4379.750,0.000,0.000
4380.000,0.000,0.000
4380.250,0.000,0.000
4380.500,0.000,0.000
4380.750,0.000,0.000
4381.000,0.000,0.000
4381.250,0.000,0.000
4381.500,0.000,0.000
4381.750,0.000,0.000
4382.000,0.000,0.000
4382.250,0.000,0.000
4382.500,0.000,0.000
4382.750,0.000,0.000
4383.000,0.000,0.000
4383.250,0.000,0.000
4383.500,0.000,0.000
4383.750,0.000,0.000
4384.000,0.000,0.000
4384.250,0.000,0.000
4384.500,0.000,0.000
4384.750,0.000,0.000
4385.000,0.000,0.000
4385.250,0.000,0.000
4385.500,0.000,0.000
4385.750,0.000,0.000
4386.000,0.000,0.000
4386.250,0.000,0.000
4386.500,0.000,0.000
4386.750,0.000,0.000
4387.000,0.000,0.000
4387.250,0.000,0.000
4387.500,0.000,0.000
4387.750,0.000,0.000
4388.000,0.000,0.000
4388.250,0.000,0.000
4388.500,0.000,0.000
4388.750,0.000,0.000
4389.000,0.000,0.000
4389.250,0.000,0.000
4389.500,0.000,0.000
4389.750,0.000,0.000
4390.000,0.000,0.000
4390.250,0.000,0.000
4390.500,0.000,0.000
4390.750,0.000,0.000
4391.000,0.000,0.000
4391.250,0.000,0.000
4391.500,0.000,0.000
4391.750,0.000,0.000
4392.000,0.000,0.000
4392.250,0.000,0.000
4392.500,0.000,0.000
4392.750,0.000,0.000
4393.000,0.000,0.000
4393.250,0.000,0.000
4393.500,0.000,0.000
4393.750,0.000,0.000
4394.000,0.000,0.000
4394.250,0.000,0.000
4394.500,0.000,0.000
4394.750,0.000,0.000
4395.000,0.000,0.000
4395.250,0.000,0.000
4395.500,0.000,0.000
4395.750,0.000,0.000
4396.000,0.000,0.000
4396.250,0.000,0.000
4396.500,0.000,0.000
4396.750,0.000,0.000
4397.000,0.000,0.000
4397.250,0.000,0.000
4397.500,0.000,0.000
4397.750,0.000,0.000
4398.000,0.000,0.000
4398.250,0.000,0.000
4398.500,0.000,0.000
4398.750,0.000,0.000
4399.000,0.000,0.000
4399.250,0.000,0.000
4399.500,0.000,0.000
4399.750,0.000,0.000
4400.000,0.000,0.000
4400.250,0.000,0.000
4400.500,0.000,0.000
4400.750,0.000,0.000
4401.000,0.000,0.000
4401.250,0.000,0.000
4401.500,0.000,0.000
4401.750,0.000,0.000
4402.000,0.000,0.000
4402.250,0.000,0.000
4402.500,0.000,0.000
4402.750,0.000,0.000
4403.000,0.000,0.000
4403.250,0.000,0.000
4403.500,0.000,0.000
4403.750,0.000,0.000
4404.000,0.000,0.000
4404.250,0.000,0.000
4404.500,0.000,0.000
4404.750,0.000,0.000
4405.000,0.000,0.000
4405.250,0.000,0.000
4405.500,0.000,0.000
4405.750,0.000,0.000
4406.000,0.000,0.000
4406.250,0.000,0.000
4406.500,0.000,0.000
4406.750,0.000,0.000
4407.000,0.000,0.000
4407.250,0.000,0.000
4407.500,0.000,0.000
4407.750,0.000,0.000
4408.000,0.000,0.000
4408.250,0.000,0.000
4408.500,0.000,0.000
4408.750,0.000,0.000
4409.000,0.000,0.000
4409.250,0.000,0.000
4409.500,0.000,0.000
4409.750,0.000,0.000
4410.000,0.000,0.000
4410.250,0.000,0.000
4410.500,0.000,0.000
4410.750,0.000,0.000
4411.000,0.000,0.000
4411.250,0.000,0.000
4411.500,0.000,0.000
4411.750,0.000,0.000
4412.000,0.000,0.000
4412.250,0.000,0.000
4412.500,0.000,0.000
4412.750,0.000,0.000
4413.000,0.000,0.000
4413.250,0.000,0.000
4413.500,0.000,0.000
4413.750,0.000,0.000
4414.000,0.000,0.000
4414.250,0.000,0.000
4414.500,0.000,0.000
4414.750,0.000,0.000
4415.000,0.000,0.000
4415.250,0.000,0.000
4415.500,0.000,0.000
4415.750,0.000,0.000
4416.000,0.000,0.000
4416.250,0.000,0.000
4416.500,0.000,0.000
4416.750,0.000,0.000
4417.000,0.000,0.000
4417.250,0.000,0.000
4417.500,0.000,0.000
4417.750,0.000,0.000
4418.000,0.000,0.000
4418.250,0.000,0.000
4418.500,0.000,0.000
4418.750,0.000,0.000
4419.000,0.000,0.000
4419.250,0.000,0.000
4419.500,0.000,0.000
4419.750,0.000,0.000
4420.000,0.000,0.000
4420.250,0.000,0.000
4420.500,0.000,0.000
4420.750,0.000,0.000
4421.000,0.000,0.000
4421.250,0.000,0.000
4421.500,0.000,0.000
4421.750,0.000,0.000
4422.000,0.000,0.000
4422.250,0.000,0.000
4422.500,0.000,0.000
4422.750,0.000,0.000
4423.000,0.000,0.000
4423.250,0.000,0.000
4423.500,0.000,0.000
4423.750,0.000,0.000
4424.000,0.000,0.000
4424.250,0.000,0.000
4424.500,0.000,0.000
4424.750,0.000,0.000
4425.000,0.000,0.000
4425.250,0.000,0.000
4425.500,0.000,0.000
4425.750,0.000,0.000
4426.000,0.000,0.000
4426.250,0.000,0.000
4426.500,0.000,0.000
4426.750,0.000,0.000
4427.000,0.000,0.000
4427.250,0.000,0.000
4427.500,0.000,0.000
4427.750,0.000,0.000
4428.000,0.000,0.000
4428.250,0.000,0.000
4428.500,0.000,0.000
4428.750,0.000,0.000
4429.000,0.000,0.000
4429.250,0.000,0.000
4429.500,0.000,0.000
4429.750,0.000,0.000
4430.000,0.000,0.000
4430.250,0.000,0.000
4430.500,0.000,0.000
4430.750,0.000,0.000
4431.000,0.000,0.000
4431.250,0.000,0.000
4431.500,0.000,0.000
4431.750,0.000,0.000
4432.000,0.000,0.000
4432.250,0.000,0.000
4432.500,0.000,0.000
4432.750,0.000,0.000
4433.000,0.000,0.000
4433.250,0.000,0.000
4433.500,0.000,0.000
4433.750,0.000,0.000
4434.000,0.000,0.000
4434.250,0.000,0.000
4434.500,0.000,0.000
4434.750,0.000,0.000
4435.000,0.000,0.000
4435.250,0.000,0.000
4435.500,0.000,0.000
4435.750,0.000,0.000
4436.000,0.000,0.000
4436.250,0.000,0.000
4436.500,0.000,0.000
4436.750,0.000,0.000
4437.000,0.000,0.000
4437.250,0.000,0.000
4437.500,0.000,0.000
4437.750,0.000,0.000
4438.000,0.000,0.000
4438.250,0.000,0.000
4438.500,0.000,0.000
4438.750,0.000,0.000
4439.000,0.000,0.000
4439.250,0.000,0.000
4439.500,0.000,0.000
4439.750,0.000,0.000
4440.000,0.000,0.000
4440.250,0.000,0.000
4440.500,0.000,0.000
4440.750,0.000,0.000
4441.000,193.000,0.000
4441.250,193.000,0.000
4441.500,192.750,0.000
4441.750,192.750,0.000
4442.000,193.000,0.000
4442.250,193.000,0.000
4442.500,193.000,0.000
4442.750,193.000,0.000
4443.000,192.750,0.000
4443.250,192.750,0.000
4443.500,192.750,0.000
4443.750,0.000,0.000
4444.000,0.000,0.000
4444.250,0.000,0.000
4444.500,0.000,0.000
4444.750,0.000,0.000
4445.000,0.000,0.000
4445.250,0.000,0.000
4445.500,0.000,0.000
4445.750,0.000,0.000
4446.000,0.000,0.000
4446.250,0.000,0.000
4446.500,0.000,0.000
4446.750,0.000,0.000
4447.000,0.000,0.000
4447.250,0.000,0.000
4447.500,0.000,0.000
4447.750,0.000,0.000
4448.000,109.000,0.000
4448.250,109.000,0.000
4448.500,109.000,0.000
4448.750,106.500,0.000
4449.000,106.500,0.000
4449.250,104.750,0.000
4449.500,104.750,0.000
4449.750,102.000,0.000
4450.000,102.000,0.000
4450.250,107.500,0.000
4450.500,107.500,0.000
4450.750,107.500,0.000
4451.000,107.500,0.000
4451.250,107.500,0.000
4451.500,107.500,0.000
4451.750,107.250,0.000
4452.000,107.250,0.000
4452.250,107.250,0.000
4452.500,107.250,0.000
4452.750,107.250,0.000
4453.000,107.250,0.000
4453.250,107.500,0.000
4453.500,107.500,0.000
4453.750,107.500,0.000
4454.000,107.500,0.000
4454.250,0.000,0.000
4454.500,0.000,0.000
4454.750,0.000,0.000
4455.000,0.000,0.000
4455.250,0.000,0.000
4455.500,0.000,0.000
4455.750,0.000,0.000
4456.000,0.000,0.000
4456.250,0.000,0.000
4456.500,0.000,0.000
4456.750,0.000,0.000
4457.000,0.000,0.000
4457.250,0.000,0.000
4457.500,0.000,0.000
4457.750,0.000,0.000
4458.000,0.000,0.000
4458.250,0.000,0.000
4458.500,0.000,0.000
4458.750,0.000,0.000
4459.000,0.000,0.000
4459.250,0.000,0.000
4459.500,0.000,0.000
4459.750,0.000,0.000
4460.000,0.000,0.000
4460.250,0.000,0.000
